Employee Id,Corporate Source,Branch Source,Funds Paid,Status
EMP-2a04f2c7-e39a-4a11-a4b9-4bc93f8c0334,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,26.00,processing
EMP-22da50b1-938b-447e-94ab-f51d475a7d89,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,32.44,processing
EMP-4b9033a9-4b82-4ba7-b516-d462a08c0ead,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,31.74,processing
EMP-c45b9083-16e2-427d-b6c7-275f50171ec3,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,17.16,processing
EMP-ae19e1dc-ed29-48a7-a5ef-67c0f5d920dc,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,42.82,processing
EMP-4c2f855c-2e84-4233-a375-13da28435e7f,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,20.16,processing
EMP-322f7bd4-9f7f-48ab-8220-f17338f0a608,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,21.27,processing
EMP-9dabdee3-b2d1-49cd-a771-65e0cebf1bf7,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,41.71,processing
EMP-f2ad72a7-1ba3-4bc4-975e-348d17bcd047,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,42.47,processing
EMP-c7f37cfc-9991-4ec5-95b8-fed00d6cb43e,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,26.31,processing
EMP-abaddd0b-b2f8-417c-806f-6b6c851be039,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,40.61,processing
EMP-5e1a7cb4-4215-4da9-8ceb-ddf373364c23,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,37.85,processing
EMP-fa9cf89d-1532-40a8-84c7-bebbbb9f0812,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-71600c03-f7fd-4c35-a963-1fe56c820825,49.33,processing
EMP-a6c0acbd-24f7-4bf6-a7f1-9b9343a764f4,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,41.72,processing
EMP-587b48c7-7c89-43f6-9935-2993fef06f0c,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,36.35,failed
EMP-f0fac2ff-5841-41f3-b6f4-6fa45bc14d83,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,35.64,processing
EMP-1ad6749b-6ef8-4663-b400-914071291190,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,25.07,failed
EMP-dac23e1a-5fac-48b5-8f97-b83ccc4fbc19,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-a2678ab8-daec-4df8-b467-f18355184435,71.24,processing
EMP-606bae5c-6ed2-48c6-b037-48affc80480f,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,31.38,processing
EMP-455a359d-ae4a-40f0-83e1-ec942dfb2544,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-52b071ba-5b35-4743-b219-40230551cd8c,41.01,processing
EMP-90b9abdf-2ddd-4ca3-b473-0d8f9410017b,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,39.59,processing
EMP-c0575324-110d-4d0d-b6d5-e55ba264c068,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,21.08,processing
EMP-28a43e1a-3d3d-4df6-b4a3-73debafb2401,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,28.89,processing
EMP-9200a825-0bb4-4e4d-9d41-71bab36b9fcd,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,42.75,processing
EMP-4fbd8cd9-e923-4e8b-ae6e-21fa1ef7a223,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,55.22,processing
EMP-9fb3239c-d86e-4e60-8c23-917817a9d33d,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,24.90,failed
EMP-25c1efd8-f362-4e42-a74f-d8507500d05b,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,52.65,failed
EMP-ec2c6845-75f2-4474-8701-c7070365ae65,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,50.52,processing
EMP-b778247b-363a-41cd-ad5a-d539ef35fd78,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,24.91,processing
EMP-e2931f0f-2587-4ae7-8682-13f635dae642,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,50.54,processing
EMP-b9219820-7c7f-4670-abb4-01f46b8d5a5d,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,35.97,processing
EMP-1c702e33-472a-4640-b912-0aec7d5ff6e9,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,39.47,processing
EMP-72c1d2e6-9ff5-4658-a096-165f2624a80c,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-a2678ab8-daec-4df8-b467-f18355184435,54.92,processing
EMP-57afbfe3-406b-4556-a61c-f84f7b6edc4b,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,49.92,processing
EMP-4d5687e8-4b11-4a42-8aa1-2b89a8c64444,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-a2678ab8-daec-4df8-b467-f18355184435,48.67,processing
EMP-b30b0d99-aae5-4012-b13c-215458236376,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,14.48,processing
EMP-b54c0d27-ed80-4a9a-abff-70cb96bc70c2,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,47.15,processing
EMP-60a88e80-520d-4f6a-b2ab-3c3fec9d5072,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,23.69,processing
EMP-9368dbcc-acad-4eba-b768-afede883755c,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,53.99,processing
EMP-ca09078a-d379-498d-a5c9-de69ab584ff5,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,10.32,processing
EMP-f4ed30f9-d8b7-427d-891e-995a80cab64d,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,29.91,failed
EMP-8edeea32-6571-43cf-a5df-3d9a731c3b53,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,32.53,processing
EMP-c5e97678-a872-4795-9c9e-f4309d5b808f,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,75.54,processing
EMP-9a87d5de-f6be-4581-870f-c946d3c9f598,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,44.46,processing
EMP-17aefdb9-8491-4d05-99dc-996758d6b57e,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-14529809-f882-4603-aef1-dd0a3396c148,31.60,processing
EMP-748226b0-bc0e-4fbf-86c5-c18bbbe4d296,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,30.19,processing
EMP-c6c1c6a3-686b-45ad-970a-ddc1ef96f1d2,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,22.38,processing
EMP-94f5cf9b-7bf2-49e8-9a31-3ce58d5b5583,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,39.59,processing
EMP-03ebeadb-d7df-4d8f-85f7-7af7cc171004,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,26.73,processing
EMP-81932f9a-d8d8-45d0-9e3d-1c2f913110b9,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,13.05,processing
EMP-711748ba-8882-4ffa-bd0a-6e70d108d3cd,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,63.34,processing
EMP-714553dd-e4ec-48cd-be6d-c415d00d638c,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,15.35,processing
EMP-68b09c54-afee-4025-9cd8-b9dd71159564,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,17.10,processing
EMP-81ce8ea4-5134-4de8-924a-3cfeccbc52c5,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,51.30,processing
EMP-9c9bec87-faee-44ee-8513-c29836f7688e,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,29.70,processing
EMP-1199a39e-229b-4b12-af2c-c5321c9268cf,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-a2678ab8-daec-4df8-b467-f18355184435,12.99,processing
EMP-0f92b809-70e9-47e3-aed0-0fadb19f6f3e,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-71600c03-f7fd-4c35-a963-1fe56c820825,15.67,processing
EMP-1735a284-a707-4d83-8d0e-34e6ef978210,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,26.63,processing
EMP-d8ab4cde-ac25-47ff-8e28-fb1f65820219,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,58.11,processing
EMP-8dc62ccb-0a44-40d0-913f-830206f2e750,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,27.57,processing
EMP-cac9202c-4324-4cfa-95f6-ef2e94646da7,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,9.44,processing
EMP-9d2fdfc4-b1c6-4567-836f-f8ce52181d03,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,36.97,processing
EMP-2c619c2e-0904-4c6f-9c95-2f720de36474,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,16.79,processing
EMP-10e01722-2063-48bd-866d-2b761b4343b6,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5a32e859-e91a-490c-b4f2-bce67695f30c,35.47,processing
EMP-40e0dec2-e24e-44f0-8643-d2c147b9df07,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,69.33,processing
EMP-d73cd440-822b-4d5d-8030-8be7be3c23bc,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,30.17,processing
EMP-3f068a5a-6dd2-4b29-a96c-581e9694ac81,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-14529809-f882-4603-aef1-dd0a3396c148,29.84,processing
EMP-6e27ccf7-db4d-44ed-aa08-b0b850e4eae1,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,24.87,processing
EMP-40bbc3ea-2b7e-4bad-ab31-f71ed19112be,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,28.21,processing
EMP-21391b59-c653-433d-9f9c-f2bc7fba88b7,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,41.33,processing
EMP-6b5a4675-5a2c-4f0d-8334-780db76a837b,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,36.79,processing
EMP-b04df9a2-8837-44df-af6d-40f40f632469,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,54.95,processing
EMP-2398d6b4-6bce-41e8-bf73-89f4b3109936,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,53.42,processing
EMP-d37c64d5-ef0f-4b81-aac6-59b3168ff621,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,46.25,processing
EMP-3da15d27-2dc4-415a-863e-14cce043562e,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,20.62,processing
EMP-e7e8bfde-099b-4a32-97a1-edb5857f7bef,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,54.68,processing
EMP-eb74f22b-5d30-4b90-a070-ff68ee785610,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-14529809-f882-4603-aef1-dd0a3396c148,26.55,processing
EMP-66bb7601-75be-4f8a-94e6-48ef10e8321f,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,64.80,processing
EMP-75e41e86-9d47-4deb-843c-0625e401a8de,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,28.78,processing
EMP-9bab3968-e0cf-4488-9e0d-b0be6b1d7fa2,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,36.88,processing
EMP-4e7a63d6-a30c-4750-9551-ac474f1e8081,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,2.94,processing
EMP-054ab74c-d55a-4a81-bfa3-355d1ddf0c5b,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,38.62,processing
EMP-b6513137-4168-4f7a-b5fb-585fefcef075,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,26.04,processing
EMP-ae5a1e76-c5ee-4d30-ac2b-6b2a3e818de5,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-52b071ba-5b35-4743-b219-40230551cd8c,40.85,processing
EMP-f7fc3454-69ea-4d98-bfec-1ba386139209,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,15.42,processing
EMP-3faf44f1-1730-4829-ab7e-93420bd644c1,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-a2678ab8-daec-4df8-b467-f18355184435,25.65,processing
EMP-c9889331-64c0-4d5c-a3cc-5f527caed249,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,64.46,failed
EMP-0b6c269c-8ec6-4f03-b7ef-5d20d849d00d,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,46.30,processing
EMP-adbd6099-b75c-482d-b6d7-4de3c358742f,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-48d5e702-c481-474f-a8fa-0efead047955,18.49,processing
EMP-c1e6e036-b03c-463c-b404-845d4f06c88e,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,47.01,processing
EMP-8cce2c56-d877-4cda-ac70-cff2b322d1d5,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,30.52,processing
EMP-8a4dc4f4-d5f1-425d-963b-cd2b4cde5d7e,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-48d5e702-c481-474f-a8fa-0efead047955,32.21,processing
EMP-4b2bae93-1faf-466e-980c-d84d24a54c85,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,47.69,processing
EMP-45534a65-8e81-4335-b8d4-517926181894,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,20.59,processing
EMP-e0f51065-5a67-4473-b794-900414af619b,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-48d5e702-c481-474f-a8fa-0efead047955,20.51,processing
EMP-c8951ce7-0df3-4c86-8c93-0c966c27ce47,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,14.03,failed
EMP-d8415ffa-6490-4fe6-b682-ffc6979eee8f,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-14529809-f882-4603-aef1-dd0a3396c148,25.23,processing
EMP-796e44d3-d5b6-4da6-a45a-8e60fa20a35d,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,31.01,failed
EMP-d1ccbb2f-e70b-4cf1-869c-c90a3747792e,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,27.27,processing
EMP-c9dbeb38-8f36-4620-8ebb-00e79f21ea36,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,25.06,failed
EMP-ef78a872-498f-4046-bd70-a13524d85114,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,47.95,processing
EMP-44501065-3aa3-457f-bf00-9f0fecc73308,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,93.70,processing
EMP-fb1bf3b3-4b84-4947-9b35-45a1b459988e,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,46.22,failed
EMP-30b33c71-45d7-415f-85da-a5f347d3ceb3,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,38.30,failed
EMP-61aa782d-5703-4973-8c58-63d8404f4004,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5a32e859-e91a-490c-b4f2-bce67695f30c,34.59,processing
EMP-9d6a5f4b-a341-46bd-8cf6-e0f9acca0e64,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,26.40,processing
EMP-d350a7a7-227b-4e25-ba7a-73a17f14e78a,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,37.79,processing
EMP-4d143875-f456-416b-818e-b111bd0e8466,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,28.85,processing
EMP-8b055810-e061-477a-8518-dd7ebbb05590,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,53.64,processing
EMP-97cef9c5-50ae-409e-8a65-79594af17c4e,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-52b071ba-5b35-4743-b219-40230551cd8c,28.02,processing
EMP-9e142452-29cf-4bff-b7b0-05adf0fb25ad,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,42.13,processing
EMP-fbd2f573-0bda-4b2b-9373-13f528b1681a,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,24.36,processing
EMP-e40ba9f9-79b1-4439-8898-0ea4ed355934,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,36.70,processing
EMP-048f4170-68c1-42b4-b9b2-410d758995e6,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,47.61,processing
EMP-3ea62200-630c-465d-ab2d-257276b3651d,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,38.77,processing
EMP-22e21cdd-65a9-4a95-91db-bf3a56ad8517,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,27.98,processing
EMP-3da6289a-bd4f-441b-a68e-edaef21795da,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,56.51,processing
EMP-269e22de-ee76-4368-9d9b-1a4572488d92,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,25.32,processing
EMP-d9368862-33ff-4a9f-a66e-efbb38e444f5,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,17.32,failed
EMP-5f5d85e3-ffa8-4580-a56a-c5ad9798a826,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,22.27,failed
EMP-1a005105-f219-46cb-9dff-160f64136af4,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-a2678ab8-daec-4df8-b467-f18355184435,14.35,processing
EMP-9445345b-ff44-434a-a460-6c647aa4b080,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,49.05,processing
EMP-15b3294e-96c1-4442-b62a-1c2649d07972,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-14529809-f882-4603-aef1-dd0a3396c148,55.66,processing
EMP-a88c3cf5-2f33-47e9-9d26-520b7f40b45d,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-52b071ba-5b35-4743-b219-40230551cd8c,25.73,processing
EMP-75de49ef-9a21-4665-b9d0-68ae8c5d1efd,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,44.65,processing
EMP-4c888b08-36a2-4c75-83f2-4320307a60bc,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,22.65,processing
EMP-d8234aab-8b7b-4566-b33a-40ee629a5da2,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,44.24,processing
EMP-dc1a37cc-3136-45c5-b3a5-ebd04e4e8903,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,32.77,processing
EMP-32de2006-d79c-43ed-a5ed-cfaeffad32cf,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,15.26,processing
EMP-2b898ac5-6f85-4861-8901-30b9173a9c35,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,44.86,processing
EMP-cae89786-0b25-4ab1-bf76-e33e7401929a,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,34.54,processing
EMP-488da386-7d25-4cec-ab65-365ee71cf29c,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-a2678ab8-daec-4df8-b467-f18355184435,15.90,processing
EMP-0bb99d08-e18b-4438-a5de-9cb4d6736af2,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,14.82,processing
EMP-b03a9c90-e505-4ca8-b2a6-ab9d759b8279,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,50.94,processing
EMP-dc63613f-cb14-46b0-aeee-6ab55bc7736c,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,46.66,processing
EMP-9f6ad9fd-8b62-45b0-a0d3-1e0d4fac419f,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,23.49,processing
EMP-be06d7f5-2259-421c-9f11-40011467b830,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,38.41,processing
EMP-fb6e0a79-84b1-437d-9537-a3bf45328be5,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-48d5e702-c481-474f-a8fa-0efead047955,50.78,processing
